step,paths_init,samples_init,paths_truncated,samples_update,paths_update,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,train_score,eval_score,avg_eval_score
403,160,160000,31,143749,160,4805.559785006708,1455.7441837234348,5690.428460896015,-176.9874548316002,0.2317105,0.002,0.012251138687133789,0.42258453369140625,0.00092497654,0.012059566,4666.655341242893,4805.559785006708,5979.585649570284,5318.634704528079
404,160,160000,36,141735,160,4742.032681646291,1421.2759796498808,5625.260129421949,-182.05645257234573,0.47577018,0.002,0.012021064758300781,0.4230985641479492,0.000785527,0.0040362775,4674.193075283232,4742.032681646291,5979.585649570284,5318.634704528079
405,160,160000,26,146273,160,4919.041236292478,1306.5421277477267,5638.563240081072,-177.468660145998,0.50201136,0.002,0.012250900268554688,0.4332096576690674,0.0008020236,0.0037957393,4698.677891384157,4919.041236292478,5979.585649570284,5318.634704528079
406,160,160000,35,140991,160,4729.092847193591,1552.188509483684,5688.819026529789,-193.93941283226013,0.5224099,0.002,0.011152505874633789,0.4140329360961914,0.0007263821,0.0035662875,4701.7193869651,4729.092847193591,5979.585649570284,5318.634704528079
407,160,160000,43,139360,160,4666.315306436457,1552.02476917605,5640.208977401257,-196.36600497364998,0.4512483,0.002,0.011250972747802734,0.4140315055847168,0.0008303254,0.004551865,4698.178978912236,4666.315306436457,5979.585649570284,5318.634704528079
408,160,160000,36,137591,160,4620.311523369979,1729.9159663477462,5691.535878390074,-198.12297862768173,0.36320692,0.002,0.01070404052734375,0.41106224060058594,0.0008469155,0.0045061223,4690.39223335801,4620.311523369979,5979.585649570284,5318.634704528079
409,160,160000,37,140883,160,4723.292001729365,1519.0693235209687,5707.000435650349,-198.37679615616798,0.38504514,0.002,0.011214494705200195,0.41805410385131836,0.0008326877,0.005047884,4693.682210195147,4723.292001729365,5979.585649570284,5318.634704528079
410,160,160000,41,140002,160,4692.220961269457,1500.0468994273533,5706.527620911598,-193.44763818383217,0.52627736,0.002,0.011300802230834961,0.4131498336791992,0.00077325705,0.0037442558,4693.536085302578,4692.220961269457,5979.585649570284,5318.634704528079
411,160,160000,43,133642,160,4473.523298655264,1817.446341610498,5668.404903888702,-200.43967640399933,0.49041238,0.002,0.01088714599609375,0.3994631767272949,0.0007810817,0.0039033294,4671.5348066378465,4473.523298655264,5979.585649570284,5318.634704528079
412,160,160000,39,133714,160,4463.235093453433,1818.8639024640072,5708.553751736879,-200.58769929409027,0.44076052,0.002,0.010678529739379883,0.4015524387359619,0.0007881882,0.004339315,4650.704835319405,4463.235093453433,5979.585649570284,5318.634704528079
413,160,160000,36,137783,160,4628.222360136174,1705.5050158298773,5750.816319525242,-199.30726274847984,0.5195144,0.002,0.011053800582885742,0.4085073471069336,0.0008073808,0.0036794767,4648.456587801082,4628.222360136174,5979.585649570284,5318.634704528079
414,160,160000,38,137383,160,4607.619403331448,1666.917496336411,5621.854379236698,-184.28539407253265,0.5193358,0.002,0.01054525375366211,0.4061896800994873,0.0008076872,0.0037603006,4644.372869354118,4607.619403331448,5979.585649570284,5318.634704528079
415,160,160000,35,142522,160,4794.7505568697115,1477.4500233002448,5683.2502136826515,-198.2119831442833,0.48290068,0.002,0.011331796646118164,0.42098379135131836,0.0008494059,0.0041982457,4659.410638105677,4794.7505568697115,5979.585649570284,5318.634704528079
416,160,160000,38,140562,160,4723.02164434148,1540.068101153723,5765.296188622713,-197.97529125213623,0.45989868,0.002,0.011422395706176758,0.41661882400512695,0.0008348454,0.004044924,4665.771738729258,4723.02164434148,5979.585649570284,5318.634704528079
417,160,160000,44,135903,160,4567.488027975708,1756.9574283570055,5688.558412224054,-192.838643014431,0.47707614,0.002,0.010715723037719727,0.4080696105957031,0.0007468841,0.004041869,4655.943367653903,4567.488027975708,5979.585649570284,5318.634704528079
418,160,160000,37,139630,160,4694.963299386948,1652.2198117235148,5694.576124370098,-201.00268483161926,0.39207414,0.002,0.011203765869140625,0.4082601070404053,0.0007956547,0.0046337843,4659.8453608272075,4694.963299386948,5979.585649570284,5318.634704528079
419,160,160000,43,135029,160,4529.94571701074,1789.4642641539092,5674.6730552613735,-197.54910251498222,0.4716723,0.002,0.012645483016967773,0.4007258415222168,0.00079558376,0.0039678365,4646.855396445561,4529.94571701074,5979.585649570284,5318.634704528079
420,160,160000,39,137325,160,4623.644889855338,1748.7081900660562,5759.224670350552,-200.56268429756165,0.35488448,0.002,0.01189875602722168,0.40831565856933594,0.00085308315,0.006326426,4644.534345786539,4623.644889855338,5979.585649570284,5318.634704528079
421,160,160000,48,130128,160,4361.387796099671,1920.592032445294,5739.294349402189,-198.32754802703857,0.42299375,0.002,0.010487079620361328,0.39156150817871094,0.0008197129,0.0045896806,4616.219690817852,4361.387796099671,5979.585649570284,5318.634704528079
422,160,160000,44,135537,160,4558.062727985717,1707.4190011674177,5739.864516407251,-176.17797833681107,0.502893,0.002,0.010323762893676758,0.39991188049316406,0.0008059571,0.0037607625,4610.4039945346385,4558.062727985717,5979.585649570284,5318.634704528079
423,160,160000,30,145189,160,4909.55847534053,1383.7420671384805,5741.6686445474625,-174.61110377311707,0.51938945,0.002,0.011958122253417969,0.42427659034729004,0.0007817132,0.003790237,4640.319442615228,4909.55847534053,5979.585649570284,5318.634704528079
424,160,160000,36,138054,160,4652.167229755689,1707.2636324984162,5752.014877617359,-193.30902415513992,0.51722085,0.002,0.01088857650756836,0.4116082191467285,0.0007778086,0.003898792,4641.504221329274,4652.167229755689,5979.585649570284,5318.634704528079
425,160,160000,29,143458,160,4868.350067435391,1457.0518089603001,5739.025063306093,-194.04474499821663,0.4798197,0.002,0.01142430305480957,0.42246294021606445,0.00079687,0.0038422793,4664.188805939886,4868.350067435391,5979.585649570284,5318.634704528079
426,160,160000,27,146693,160,4969.361411960516,1357.5065345281737,5738.339160978794,-198.50622463226318,0.3858281,0.002,0.01224064826965332,0.43030214309692383,0.00081543,0.0054401495,4694.706066541949,4969.361411960516,5979.585649570284,5318.634704528079
427,160,160000,37,139691,160,4724.673159896396,1604.7216159953828,5757.851350069046,-198.1664341688156,0.48702094,0.002,0.012342453002929688,0.41568946838378906,0.0007350482,0.003740225,4697.702775877394,4724.673159896396,5979.585649570284,5318.634704528079
428,160,160000,37,141391,160,4780.1455322927795,1460.8432835005144,5666.68106174469,-193.43703013658524,0.5089367,0.002,0.012054681777954102,0.4176313877105713,0.0007325782,0.0035641901,4705.947051518932,4780.1455322927795,5979.585649570284,5318.634704528079
429,160,160000,39,138440,160,4689.902353215218,1687.051387856453,5726.73396012187,-191.84785681962967,0.5053872,0.002,0.011711597442626953,0.41501331329345703,0.00078282005,0.003883049,4704.342581688561,4689.902353215218,5979.585649570284,5318.634704528079
430,160,160000,31,141869,160,4814.459646296687,1550.058284379944,5761.335444748402,-197.90288615226746,0.554884,0.002,0.011035919189453125,0.41530919075012207,0.00071896706,0.0035741664,4715.354288149374,4814.459646296687,5979.585649570284,5318.634704528079
431,160,160000,37,141620,160,4795.811885576322,1491.5426091815302,5704.121501386166,-198.11199468374252,0.502614,0.002,0.010954856872558594,0.4168832302093506,0.0007544799,0.00399182,4723.400047892069,4795.811885576322,5979.585649570284,5318.634704528079
432,160,160000,48,131881,160,4446.2462234025825,1858.0762190287403,5760.391488581896,-200.94445997476578,0.5535087,0.002,0.011280059814453125,0.3934659957885742,0.00074975175,0.0034854747,4695.684665443121,4446.2462234025825,5979.585649570284,5318.634704528079
433,160,160000,40,137983,160,4644.002037424361,1665.6214840481641,5726.110018491745,-199.2313278913498,0.3241609,0.002,0.011490821838378906,0.40949463844299316,0.00083549734,0.007795334,4690.516402641245,4644.002037424361,5979.585649570284,5318.634704528079
434,160,160000,36,140177,160,4762.140899541322,1585.728636502744,5794.458528339863,-192.99699959158897,0.37769952,0.002,0.01196146011352539,0.4150547981262207,0.0008281653,0.0043747127,4697.6788523312525,4762.140899541322,5979.585649570284,5318.634704528079
435,160,160000,30,141708,160,4818.707147418801,1585.5290649222445,5778.221070706844,-187.2569254040718,0.39080733,0.002,0.010564565658569336,0.4203660488128662,0.00083060906,0.0045832805,4709.781681840007,4818.707147418801,5979.585649570284,5318.634704528079
436,160,160000,37,142738,160,4853.211121963337,1400.1587580478067,5762.8993039131165,185.70470342040062,0.4373079,0.002,0.011753320693969727,0.42066431045532227,0.00081631023,0.004257925,4724.124625852341,4853.211121963337,5979.585649570284,5318.634704528079
437,160,160000,38,143168,160,4867.198434821609,1446.5251003794206,5745.153997391462,-176.1964370906353,0.4958362,0.002,0.010901451110839844,0.4255025386810303,0.00079213973,0.003967706,4738.432006749268,4867.198434821609,5979.585649570284,5318.634704528079
438,160,160000,34,141914,160,4806.577107834955,1511.008277564568,5782.915664255619,-194.27098220586777,0.18793084,0.002,0.01242375373840332,0.4233407974243164,0.0009460156,0.014575511,4745.246516857837,4806.577107834955,5979.585649570284,5318.634704528079
439,160,160000,42,139810,160,4748.620366961788,1555.8534554166924,5771.422429651022,-188.8975955247879,0.5244963,0.002,0.012567520141601562,0.41676878929138184,0.0007601586,0.0037885979,4745.583901868233,4748.620366961788,5979.585649570284,5318.634704528079
440,160,160000,28,145978,160,4964.999323996342,1362.8198082665808,5735.96941486001,-101.18743047118187,0.32583845,0.002,0.011302471160888672,0.43584132194519043,0.0008971878,0.004599437,4767.525444081044,4964.999323996342,5979.585649570284,5318.634704528079
441,160,160000,39,139116,160,4703.549424017687,1567.500879132528,5779.972228765488,-188.77719938755035,0.41142944,0.002,0.011300325393676758,0.41533350944519043,0.00080326473,0.00451643,4761.1278420747085,4703.549424017687,5979.585649570284,5318.634704528079
442,160,160000,36,138182,160,4698.304558415524,1704.1497707601668,5733.24570325017,-197.92923337221146,0.47365746,0.002,0.011782646179199219,0.4092826843261719,0.00077203824,0.0038517788,4754.845513708789,4698.304558415524,5979.585649570284,5318.634704528079
443,160,160000,40,137082,160,4650.757471235748,1686.5488026758778,5781.602942943573,-167.16061168909073,0.43362153,0.002,0.011629104614257812,0.4058809280395508,0.0007951749,0.004208427,4744.436709461485,4650.757471235748,5979.585649570284,5318.634704528079
444,160,160000,37,140244,160,4723.759273505537,1566.669499132065,5758.293124705553,-198.89974629878998,0.20950067,0.002,0.010875463485717773,0.4175574779510498,0.0009232565,0.013293924,4742.3689658658905,4723.759273505537,5979.585649570284,5318.634704528079
445,160,160000,40,138356,160,4685.918461127765,1569.1755626014856,5759.211718797684,-190.98111426830292,0.38304168,0.002,0.011618375778198242,0.4061012268066406,0.0008307945,0.004602004,4736.723915392078,4685.918461127765,5979.585649570284,5318.634704528079
446,160,160000,44,134681,160,4562.958952254429,1760.211230335574,5757.470850884914,-197.64105087518692,0.5151434,0.002,0.010001897811889648,0.40172600746154785,0.0007937016,0.0038427003,4719.347419078314,4562.958952254429,5979.585649570284,5318.634704528079
447,160,160000,33,143517,160,4891.875579000637,1448.746764046346,5799.913851618767,-200.83208179473877,0.4969142,0.002,0.01101231575012207,0.41839075088500977,0.000804959,0.0039692894,4736.600235070546,4891.875579000637,5979.585649570284,5318.634704528079
448,160,160000,29,144059,160,4921.224476662837,1473.6406112768948,5805.133280336857,-198.12292850017548,0.5038896,0.002,0.011188745498657227,0.4231393337249756,0.0007760938,0.00386215,4755.062659229775,4921.224476662837,5979.585649570284,5318.634704528079
449,160,160000,41,138058,160,4684.171754108835,1644.6709815685956,5763.476532280445,-200.38614404201508,0.41313726,0.002,0.010512113571166992,0.40620946884155273,0.0008090114,0.0045360737,4747.973568717682,4684.171754108835,5979.585649570284,5318.634704528079
450,160,160000,43,138850,160,4691.712562937848,1591.7264821556373,5759.823833554983,-189.53934067487717,0.2867606,0.002,0.010598897933959961,0.41472434997558594,0.0008817489,0.0085140355,4742.347468139698,4691.712562937848,6107.6406045892745,5390.362513624551
451,160,160000,44,133082,160,4520.672989786789,1829.8499664225671,5772.241324454546,-201.12379842996597,0.4292254,0.002,0.012878894805908203,0.39307570457458496,0.0008218313,0.00460805,4720.180020304408,4520.672989786789,6107.6406045892745,5390.362513624551
452,160,160000,58,129474,160,4373.318281727191,1889.1296016985889,5847.875124812126,-193.9941456913948,0.45663851,0.002,0.012857913970947266,0.38632631301879883,0.000756238,0.004270781,4685.493846446686,4373.318281727191,6107.6406045892745,5390.362513624551
453,160,160000,42,135881,160,4620.099612764828,1692.2929609310424,5807.284810423851,-135.04335644841194,0.42234853,0.002,0.012523651123046875,0.4052848815917969,0.00081152056,0.0040657483,4678.9544230784995,4620.099612764828,6107.6406045892745,5390.362513624551
454,160,160000,37,142339,160,4859.038494402077,1475.7249401722397,5759.026404976845,-201.0200366973877,0.49724215,0.002,0.011240005493164062,0.42035484313964844,0.00080728915,0.0039336905,4696.962830210858,4859.038494402077,6107.6406045892745,5390.362513624551
455,160,160000,41,137228,160,4672.7678413813,1664.9698885233045,5782.161433696747,-192.38577902317047,0.50521106,0.002,0.010809183120727539,0.40576815605163574,0.00076775986,0.0038972124,4694.543331327902,4672.7678413813,6107.6406045892745,5390.362513624551
456,160,160000,48,134637,160,4584.524538126681,1729.5981989473928,5820.202841848135,-197.9059954881668,0.57990646,0.002,0.009779930114746094,0.4012002944946289,0.00072832895,0.003337793,4683.541452007779,4584.524538126681,6107.6406045892745,5390.362513624551
457,160,160000,40,137119,160,4677.915599590726,1744.7620437350274,5797.5737444758415,-196.89748817682266,0.48931777,0.002,0.011601448059082031,0.40738487243652344,0.000776582,0.0038230307,4682.978866766074,4677.915599590726,6107.6406045892745,5390.362513624551
458,160,160000,32,145657,160,4984.31197597459,1322.7057498304123,5841.327219516039,-197.8500508069992,0.44008175,0.002,0.011911153793334961,0.4291660785675049,0.0008243716,0.00425566,4713.112177686926,4984.31197597459,6107.6406045892745,5390.362513624551
459,160,160000,41,137712,160,4698.627731453441,1652.783767308893,5737.8058106303215,-200.85011994838715,0.52970976,0.002,0.011944293975830078,0.40803956985473633,0.0007734487,0.003645815,4711.663733063578,4698.627731453441,6107.6406045892745,5390.362513624551
460,160,160000,43,135089,160,4590.173233464639,1745.7715826049225,5797.388357102871,-191.44262772798538,0.48872375,0.002,0.010950326919555664,0.3997957706451416,0.000796572,0.0039909,4699.514683103684,4590.173233464639,6107.6406045892745,5390.362513624551
461,160,160000,44,134962,160,4601.38180425996,1771.482051099308,5833.759899407625,-198.040254175663,0.5207467,0.002,0.009708642959594727,0.40114855766296387,0.0007948558,0.0037457608,4689.701395219312,4601.38180425996,6107.6406045892745,5390.362513624551
462,160,160000,38,136684,160,4673.0108133061785,1777.669825788402,5806.898846626282,-188.43254175782204,0.5063809,0.002,0.012203693389892578,0.4115164279937744,0.00077122235,0.0037536696,4688.032337027999,4673.0108133061785,6107.6406045892745,5390.362513624551
463,160,160000,53,129807,160,4396.013993741852,1832.4191430720955,5767.225137770176,-193.45790594816208,0.48326832,0.002,0.01027226448059082,0.3915555477142334,0.00077112176,0.0040892363,4658.830502699385,4396.013993741852,6107.6406045892745,5390.362513624551
464,160,160000,32,143250,160,4910.4484999404285,1514.8498556495058,5832.293477624655,-163.76731884479523,0.5359674,0.002,0.011051654815673828,0.4266817569732666,0.0007503051,0.0035693161,4683.9923024234895,4910.4484999404285,6107.6406045892745,5390.362513624551
465,160,160000,45,133502,160,4559.021542824945,1808.7554832805185,5789.99417757988,-192.39594703912735,0.48414207,0.002,0.010628700256347656,0.39495134353637695,0.0008078971,0.0037402958,4671.495226463636,4559.021542824945,6107.6406045892745,5390.362513624551
466,160,160000,36,140963,160,4839.455162529461,1572.1953328081472,5835.553405076265,-185.6273386478424,0.480122,0.002,0.00901484489440918,0.41338157653808594,0.00080963393,0.00419119,4688.2912200702185,4839.455162529461,6107.6406045892745,5390.362513624551
467,160,160000,37,136040,160,4659.657317032758,1810.9212972771518,5845.581944406033,-197.4963261783123,0.50414336,0.002,0.010590314865112305,0.4038259983062744,0.00077407976,0.0037449636,4685.427829766473,4659.657317032758,6107.6406045892745,5390.362513624551
468,160,160000,40,138278,160,4700.855373136326,1717.8821935432247,5821.540804743767,-174.05548691749573,0.21860966,0.002,0.010504007339477539,0.40592336654663086,0.00089991797,0.011596449,4686.970584103459,4700.855373136326,6107.6406045892745,5390.362513624551
469,160,160000,51,136194,160,4638.034784532152,1580.5290233270514,5763.582764238119,-4.371603906154633,0.48745897,0.002,0.01134037971496582,0.4050431251525879,0.00076492527,0.0039781034,4682.077004146329,4638.034784532152,6107.6406045892745,5390.362513624551
470,160,160000,45,133572,160,4559.039515964035,1866.8723001023982,5800.321346879005,-197.81498670578003,0.52535236,0.002,0.011375665664672852,0.39739060401916504,0.0007159986,0.0035400018,4669.773255328099,4559.039515964035,6107.6406045892745,5390.362513624551
471,160,160000,42,139147,160,4767.273029496986,1571.1324302349383,5827.513081878424,-197.65602734684944,0.4295087,0.002,0.012138843536376953,0.411151647567749,0.00081408734,0.004807811,4679.523232744988,4767.273029496986,6107.6406045892745,5390.362513624551
472,160,160000,33,143928,160,4949.713991587237,1419.3186149040482,5798.481261432171,-172.21972799301147,0.40872818,0.002,0.010344743728637695,0.4304938316345215,0.00084691175,0.0040844213,4706.542308629212,4949.713991587237,6107.6406045892745,5390.362513624551
473,160,160000,36,139089,160,4768.357321529649,1683.115856689265,5782.176068812609,-198.11833465099335,0.4781745,0.002,0.009290218353271484,0.41306328773498535,0.0007559328,0.0042836405,4712.7238099192555,4768.357321529649,6107.6406045892745,5390.362513624551
474,160,160000,32,141669,160,4881.365864706505,1571.9509415470616,5892.445527017117,-194.61098116636276,0.5815976,0.002,0.010915040969848633,0.4184126853942871,0.00073704193,0.0033698156,4729.588015397981,4881.365864706505,6107.6406045892745,5390.362513624551
475,160,160000,45,137832,160,4729.289005309623,1596.0705684036088,5836.655213743448,-201.15721637010574,0.42691538,0.002,0.007807016372680664,0.410905122756958,0.0007733307,0.004667759,4729.558114389145,4729.289005309623,6107.6406045892745,5390.362513624551
476,160,160000,42,135317,160,4636.892952471413,1742.723848449383,5821.063397169113,-199.96548581123352,0.5024418,0.002,0.011263608932495117,0.4024696350097656,0.00072782714,0.0037967265,4720.291598197372,4636.892952471413,6107.6406045892745,5390.362513624551
477,160,160000,43,137093,160,4703.085711793601,1657.6093448713912,5865.944630950689,-173.95207327604294,0.5438961,0.002,0.011029720306396484,0.40738892555236816,0.0007497326,0.0035441741,4718.571009556995,4703.085711793601,6107.6406045892745,5390.362513624551
478,160,160000,31,144782,160,4992.919778212812,1394.1412750163286,5852.138666689396,-197.06202617287636,0.5119119,0.002,0.012051105499267578,0.42818307876586914,0.0007562237,0.0040141493,4746.005886422577,4992.919778212812,6107.6406045892745,5390.362513624551
479,160,160000,31,140046,160,4823.287319394573,1677.1735231086627,5793.176839709282,-197.98848366737366,0.48210484,0.002,0.011056184768676758,0.41453099250793457,0.00077284174,0.0041521303,4753.734029719777,4823.287319394573,6107.6406045892745,5390.362513624551
480,160,160000,41,135593,160,4655.736413484299,1809.6321579830267,5850.942925155163,-198.21548289060593,0.4411533,0.002,0.010642290115356445,0.40126919746398926,0.00076736714,0.0041574463,4743.93426809623,4655.736413484299,6107.6406045892745,5390.362513624551
481,160,160000,43,138498,160,4758.495431407634,1618.180574325892,5834.134738057852,-200.6349252462387,0.49669743,0.002,0.012052297592163086,0.41133570671081543,0.00077511155,0.0037127659,4745.390384427371,4758.495431407634,6107.6406045892745,5390.362513624551
482,160,160000,41,139286,160,4786.955422313744,1600.922058819788,5855.038548648357,-198.2848965525627,0.41354653,0.002,0.011368274688720703,0.4120140075683594,0.0007800968,0.0051631182,4749.546888216008,4786.955422313744,6107.6406045892745,5390.362513624551
483,160,160000,50,133107,160,4562.537677461468,1737.7343877942028,5825.171856820583,-197.79523903131485,0.49383837,0.002,0.011106014251708984,0.39188122749328613,0.0007918611,0.0039333478,4730.8459671405535,4562.537677461468,6107.6406045892745,5390.362513624551
484,160,160000,45,137765,160,4735.297636994813,1631.8604498418194,5897.740562736988,-171.30789431929588,0.4655026,0.002,0.011589288711547852,0.41068577766418457,0.00078819325,0.003987197,4731.29113412598,4735.297636994813,6107.6406045892745,5390.362513624551
485,160,160000,39,141155,160,4840.316850941954,1520.2207009539272,5793.095483124256,-198.46063444018364,0.19752702,0.002,0.01198887825012207,0.4168355464935303,0.0009019814,0.013786256,4742.193705807577,4840.316850941954,6107.6406045892745,5390.362513624551
486,160,160000,46,135699,160,4658.273678200506,1711.0832835108988,5834.166792750359,-193.14275735616684,0.52205706,0.002,0.010111331939697266,0.40384912490844727,0.0007803517,0.0037840083,4733.80170304687,4658.273678200506,6107.6406045892745,5390.362513624551
487,160,160000,34,140998,160,4846.115484042093,1657.8132937704192,5817.828954845667,-188.14055594801903,0.45239973,0.002,0.01066446304321289,0.4162435531616211,0.0007705183,0.004232116,4745.033081146393,4846.115484042093,6107.6406045892745,5390.362513624551
488,160,160000,30,143745,160,4975.962577974145,1465.652843890374,5898.344667524099,-193.87292474508286,0.41683704,0.002,0.012036800384521484,0.4202384948730469,0.00079694326,0.004575718,4768.126030829168,4975.962577974145,6107.6406045892745,5390.362513624551
489,160,160000,49,133790,160,4577.801692329906,1772.1638009315516,5828.8494117558,-193.82617592811584,0.50295454,0.002,0.01040196418762207,0.3951847553253174,0.00075162016,0.0037261583,4749.093596979242,4577.801692329906,6107.6406045892745,5390.362513624551
490,160,160000,32,143773,160,4942.665118634561,1490.2745371449223,5821.168754339218,-189.10660088062286,0.16525242,0.002,0.010883569717407227,0.42467403411865234,0.0009423118,0.016263701,4768.450749144774,4942.665118634561,6107.6406045892745,5390.362513624551
491,160,160000,32,144270,160,4974.129081754293,1435.4652434342418,5831.632188439369,-194.0179501771927,0.38221255,0.002,0.011179447174072266,0.422454833984375,0.00083066424,0.004700184,4789.018582405725,4974.129081754293,6107.6406045892745,5390.362513624551
492,160,160000,32,140997,160,4867.517787135299,1586.6685569288898,5823.050942540169,-197.76993882656097,0.37992606,0.002,0.011965751647949219,0.4207930564880371,0.00078721065,0.0047296137,4796.868502878683,4867.517787135299,6107.6406045892745,5390.362513624551
493,160,160000,31,143800,160,4954.658722440712,1436.3787612914125,5826.638359129429,-198.31000834703445,0.5230397,0.002,0.01208186149597168,0.42769646644592285,0.00079164223,0.003853161,4812.647524834886,4954.658722440712,6107.6406045892745,5390.362513624551
494,160,160000,46,137752,160,4737.714409267903,1587.507879105198,5844.031632989645,-173.0605210363865,0.4337685,0.002,0.011830568313598633,0.4105050563812256,0.0007963353,0.004419487,4805.154213278188,4737.714409267903,6107.6406045892745,5390.362513624551
495,160,160000,35,141752,160,4892.343334250152,1589.8747537261181,5857.829100549221,-187.6715527176857,0.47050914,0.002,0.011306285858154297,0.42135190963745117,0.0007801563,0.0045836475,4813.873125375385,4892.343334250152,6107.6406045892745,5390.362513624551
496,160,160000,45,130950,160,4468.53264237349,1930.3228504786225,5872.851387947798,-197.42794024944305,0.17155778,0.002,0.011053085327148438,0.38979578018188477,0.00090264605,0.016866468,4779.339077075196,4468.53264237349,6107.6406045892745,5390.362513624551
497,160,160000,28,143544,160,4967.0490464638915,1520.0405669090626,5817.462327361107,-180.5962165594101,0.49462432,0.002,0.011101722717285156,0.4229006767272949,0.0007565544,0.0038790852,4798.1100740140655,4967.0490464638915,6107.6406045892745,5390.362513624551
498,160,160000,42,136581,160,4692.683452478796,1702.2287779052529,5816.710070937872,-198.01924434304237,0.23329869,0.002,0.011903762817382812,0.40566229820251465,0.000913032,0.010394353,4787.567411860538,4692.683452478796,6107.6406045892745,5390.362513624551
499,160,160000,32,146327,160,5060.286073807906,1247.2699957806892,5855.669090300798,-192.70510202646255,0.42038158,0.002,0.012250900268554688,0.43263864517211914,0.0008215219,0.00444293,4814.839278055275,5060.286073807906,6107.6406045892745,5390.362513624551
500,160,160000,41,136730,160,4715.913001895324,1671.6389433186298,5954.989458024502,-161.52729791402817,0.5149345,0.002,0.012058734893798828,0.40717124938964844,0.00074725004,0.0038544387,4804.94665043928,4715.913001895324,6202.852320250502,5458.069997510047
501,160,160000,44,136452,160,4716.106979186367,1700.639004422469,5872.708640873432,-197.35328364372253,0.55059385,0.002,0.011731863021850586,0.4028170108795166,0.00069190585,0.0036103688,4796.0626833139895,4716.106979186367,6202.852320250502,5458.069997510047
502,160,160000,34,140788,160,4876.260551643371,1644.6740520200028,5920.483583450317,-186.74556440114975,0.53742325,0.002,0.011404037475585938,0.4144134521484375,0.0007504035,0.003689196,4804.082470146928,4876.260551643371,6202.852320250502,5458.069997510047
503,160,160000,54,127250,160,4355.30262896875,1944.8034766289275,5958.7505803108215,-177.72080186009407,0.48804992,0.002,0.01024937629699707,0.37915706634521484,0.0007247501,0.003934659,4759.204486029111,4355.30262896875,6202.852320250502,5458.069997510047
504,160,160000,36,143832,160,4994.846181384567,1440.0766237924236,5888.5164559185505,-191.79837995767593,0.54233724,0.002,0.011500835418701172,0.4261808395385742,0.0007503925,0.00359172,4782.768655564656,4994.846181384567,6202.852320250502,5458.069997510047
505,160,160000,39,138464,160,4785.045202579536,1667.1980596503697,5892.512659698725,-198.97126510739326,0.49301657,0.002,0.011305809020996094,0.4097902774810791,0.0006770595,0.0039417446,4782.996310266144,4785.045202579536,6202.852320250502,5458.069997510047
506,160,160000,40,138259,160,4782.737128046434,1678.2824340819711,5999.50018799305,-182.973753541708,0.53131235,0.002,0.010178089141845703,0.41127490997314453,0.0007258864,0.0035073608,4782.970392044173,4782.737128046434,6202.852320250502,5458.069997510047
507,160,160000,40,140293,160,4845.191434803232,1535.7328669329204,5898.061530768871,-192.13011193275452,0.5011826,0.002,0.011801481246948242,0.41643261909484863,0.0007500474,0.0037347525,4789.19249632008,4845.191434803232,6202.852320250502,5458.069997510047
508,160,160000,40,137769,160,4766.812561815418,1687.7457247478703,5903.728535562754,-197.74881872534752,0.48474175,0.002,0.011289358139038086,0.40538930892944336,0.00077438203,0.003991097,4786.954502869614,4766.812561815418,6202.852320250502,5458.069997510047
509,160,160000,41,136826,160,4738.7761512661355,1734.846990481074,5837.982140362263,-193.63929957151413,0.5040847,0.002,0.0110931396484375,0.40688204765319824,0.0007325878,0.003592357,4782.1366677092665,4738.7761512661355,6202.852320250502,5458.069997510047
510,160,160000,46,135291,160,4682.007332692854,1682.0150335033877,5878.990589141846,-192.62379509210587,0.4933016,0.002,0.010890960693359375,0.4001307487487793,0.00074038736,0.0039400347,4772.123734207626,4682.007332692854,6202.852320250502,5458.069997510047
511,160,160000,34,140397,160,4878.984240966197,1613.353249877105,5857.261851876974,-146.79233133792877,0.578997,0.002,0.010598421096801758,0.41889286041259766,0.0006832955,0.0031246543,4782.809784883482,4878.984240966197,6202.852320250502,5458.069997510047
512,160,160000,32,138532,160,4799.967783728522,1782.2688036467928,5862.803209900856,-187.3874249458313,0.29537043,0.002,0.010419130325317383,0.4065709114074707,0.00086281035,0.007981915,4784.525584767986,4799.967783728522,6202.852320250502,5458.069997510047
513,160,160000,31,144439,160,5031.308523776196,1461.1401850326433,5931.235536456108,-141.50049528479576,0.513925,0.002,0.011178255081176758,0.426877498626709,0.0007375812,0.0035601445,4809.203878668807,5031.308523776196,6202.852320250502,5458.069997510047
514,160,160000,35,140294,160,4883.879554971121,1668.332997249495,5900.292092293501,-199.2915764451027,0.49934387,0.002,0.010920047760009766,0.4114093780517578,0.00072841666,0.0036722608,4816.6714462990385,4883.879554971121,6202.852320250502,5458.069997510047
515,160,160000,37,141930,160,4935.385706331208,1544.894373906712,5973.44938069582,-183.80871069431305,0.5507474,0.002,0.01203465461730957,0.4194610118865967,0.00072375865,0.0033771992,4828.542872302256,4935.385706331208,6202.852320250502,5458.069997510047
