step,paths_init,samples_init,paths_truncated,samples_update,paths_update,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,train_score,eval_score,avg_eval_score
659,160,160000,32,146497,160,4913.981600963511,1249.7827403548847,5975.800782263279,234.33047518134117,2.1883438,0.02,0.009519338607788086,0.3249027729034424,0.0049105,0.0064708106,4928.031629593849,4913.981600963511,5785.70870518655,5446.084530050868
660,160,160000,24,148085,160,4981.326031122357,1239.9366553384377,6004.845689594746,291.5827948153019,1.7488011,0.02,0.009626150131225586,0.3299853801727295,0.0051606614,0.006151717,4933.361069746699,4981.326031122357,5785.70870518655,5446.084530050868
661,160,160000,20,151552,160,5095.157648956217,1029.9908995363003,6054.1688714027405,309.0588681548834,2.5285811,0.02,0.009784221649169922,0.3362157344818115,0.005255038,0.006936541,4949.5407276676515,5095.157648956217,5785.70870518655,5446.084530050868
662,160,160000,23,149029,160,5002.899309161585,1191.1179226479494,6170.218626379967,199.31464874744415,1.7579451,0.02,0.009579181671142578,0.33214402198791504,0.0050969236,0.009408003,4954.8765858170445,5002.899309161585,5785.70870518655,5446.084530050868
663,160,160000,24,147179,160,4930.467085606326,1356.0356621276217,6108.404991298914,-199.7070011794567,2.2707977,0.02,0.009825944900512695,0.32695579528808594,0.005306374,0.0070460774,4952.435635795972,4930.467085606326,5785.70870518655,5446.084530050868
664,160,160000,17,151599,160,5100.849974130839,1111.329113766184,6015.112052112818,-192.85812503099442,1.7166759,0.02,0.009828805923461914,0.33608150482177734,0.005378332,0.0059015714,4967.277069629459,5100.849974130839,5785.70870518655,5446.084530050868
665,160,160000,22,151378,160,5084.075430598296,1044.8163085416968,6002.816119939089,-194.07958763837814,2.2644525,0.02,0.009753227233886719,0.3361825942993164,0.0050561517,0.0073474273,4978.956905726343,5084.075430598296,5785.70870518655,5446.084530050868
666,160,160000,31,145521,160,4871.459268023818,1284.7095000867616,6083.141313970089,-197.74405348300934,2.0197732,0.02,0.009586095809936523,0.32532477378845215,0.0051842947,0.0072182603,4968.207141956091,4871.459268023818,5785.70870518655,5446.084530050868
667,160,160000,27,146424,160,4888.7878532703035,1262.6159116270544,6004.869948759675,86.37315028905869,2.269535,0.02,0.009680747985839844,0.3248765468597412,0.0049188724,0.007343568,4960.265213087512,4888.7878532703035,5785.70870518655,5446.084530050868
668,160,160000,24,146701,160,4911.5544220639395,1236.5457395077426,6039.50396540761,1.1049495041370392,1.7743789,0.02,0.009533882141113281,0.3260362148284912,0.005006329,0.0074378513,4955.394133985154,4911.5544220639395,5785.70870518655,5446.084530050868
669,160,160000,32,145252,160,4877.326327847503,1293.87332928529,6094.6197491288185,413.2989131808281,2.3264296,0.02,0.009568214416503906,0.3237142562866211,0.005395494,0.008339018,4947.587353371389,4877.326327847503,5785.70870518655,5446.084530050868
670,160,160000,23,149610,160,5031.044805347966,1186.7969810645372,6017.155789628625,-192.20707347989082,2.0424945,0.02,0.009627342224121094,0.3335440158843994,0.0049686353,0.005908236,4955.933098569047,5031.044805347966,5785.70870518655,5446.084530050868
671,160,160000,23,149777,160,5025.204660646059,1118.8965142267182,6069.024069160223,-191.67178538441658,2.4239802,0.02,0.009663581848144531,0.3330366611480713,0.0049268985,0.006621018,4962.860254776748,5025.204660646059,5785.70870518655,5446.084530050868
672,160,160000,32,144706,160,4862.703211871069,1338.4717119533295,5988.592850074172,-198.45013213157654,2.2870634,0.02,0.009490728378295898,0.323117733001709,0.005173455,0.007519571,4952.84455048618,4862.703211871069,5785.70870518655,5446.084530050868
673,160,160000,23,144272,160,4817.0270981632175,1472.0265021624107,5997.342637374997,-192.01676297187805,1.8941925,0.02,0.009385347366333008,0.3238351345062256,0.0051067076,0.0013468824,4939.262805253884,4817.0270981632175,5785.70870518655,5446.084530050868
674,160,160000,25,149287,160,4999.404659328703,1149.8934584108,5956.147794082761,-43.3861044049263,2.4123917,0.02,0.009813547134399414,0.32986879348754883,0.005321619,0.007082984,4945.276990661366,4999.404659328703,5785.70870518655,5446.084530050868
675,160,160000,31,143521,160,4811.8595253575595,1394.7684566326418,6068.357821673155,-83.245207965374,2.3339145,0.02,0.009443044662475586,0.3192901611328125,0.0051531186,0.006546788,4931.935244130985,4811.8595253575595,5785.70870518655,5446.084530050868
676,160,160000,30,144075,160,4836.307923583127,1456.2299995892577,6008.276683151722,-27.90257689356804,2.3432255,0.02,0.009337186813354492,0.3222537040710449,0.0054225167,0.009044278,4922.372512076199,4836.307923583127,5785.70870518655,5446.084530050868
677,160,160000,27,145534,160,4890.399098342564,1365.511075650808,5973.83839944005,102.75081975758076,2.368784,0.02,0.01058197021484375,0.3285350799560547,0.0055175656,0.007176345,4919.175170702836,4890.399098342564,5785.70870518655,5446.084530050868
678,160,160000,24,147088,160,4942.284351114184,1312.3156197176534,6015.400469601154,-197.33597421646118,2.262603,0.02,0.009568214416503906,0.32582783699035645,0.0050268085,0.006784402,4921.486088743971,4942.284351114184,5785.70870518655,5446.084530050868
679,160,160000,23,144941,160,4877.1433657096695,1476.5807156020467,6013.486742556095,-200.17058551311493,2.6273558,0.02,0.009411334991455078,0.32446908950805664,0.005437945,0.0067233965,4917.051816440541,4877.1433657096695,5785.70870518655,5446.084530050868
680,160,160000,16,152677,160,5146.477326468285,1034.4834057971464,6072.140258342028,-199.07019513845444,2.1482453,0.02,0.009809732437133789,0.341449499130249,0.0050933966,0.008303007,4939.994367443315,5146.477326468285,5785.70870518655,5446.084530050868
681,160,160000,23,146809,160,4920.321134041529,1307.4859901847367,6048.412796899676,-111.48630654811859,1.3103763,0.02,0.009607791900634766,0.3290998935699463,0.005728206,0.02714885,4938.027044103137,4920.321134041529,5785.70870518655,5446.084530050868
682,160,160000,29,143754,160,4825.231607834436,1433.8597753160886,6041.166870296001,-193.91728919744492,2.2546515,0.02,0.009582281112670898,0.3208770751953125,0.0049570324,0.009089204,4926.747500476267,4825.231607834436,5785.70870518655,5446.084530050868
683,160,160000,20,149026,160,5014.6294470132325,1217.6586960604584,5993.712033390999,-114.31094932556152,2.1676633,0.02,0.009640216827392578,0.3351726531982422,0.0053389557,0.0069009066,4935.535695129964,5014.6294470132325,5785.70870518655,5446.084530050868
684,160,160000,29,145486,160,4884.574558569491,1319.02441355579,5977.367966845632,110.4094740152359,2.442146,0.02,0.009690523147583008,0.32492876052856445,0.0054237894,0.007526068,4930.439581473916,4884.574558569491,5785.70870518655,5446.084530050868
685,160,160000,12,152831,160,5164.415396084636,1007.3537166837286,5987.879604443908,193.94165214896202,2.334447,0.02,0.01106405258178711,0.3394155502319336,0.005205941,0.006312132,4953.837162934989,5164.415396084636,5785.70870518655,5446.084530050868
686,160,160000,23,146429,160,4921.870056027174,1350.682692000979,6025.588431119919,-200.06358714401722,2.2859113,0.02,0.009535074234008789,0.32427048683166504,0.0056512957,0.008825762,4950.640452244207,4921.870056027174,5785.70870518655,5446.084530050868
687,160,160000,18,150816,160,5091.539790314622,1121.0652803406886,6034.640507727861,-137.8521688580513,2.2374988,0.02,0.009624958038330078,0.33620119094848633,0.0054629226,0.008482724,4964.730386051248,5091.539790314622,5785.70870518655,5446.084530050868
688,160,160000,34,141341,160,4729.783449491672,1518.0116181073993,5959.799566954374,-192.19120508432388,2.0064318,0.02,0.009205818176269531,0.3145439624786377,0.0056834025,0.0103927795,4941.23569239529,4729.783449491672,5785.70870518655,5446.084530050868
689,160,160000,23,149628,160,5016.628118272032,1135.9906619660183,5986.806993067265,60.542663872241974,1.995149,0.02,0.01119852066040039,0.3343675136566162,0.0047158385,0.0057992116,4948.774934982965,5016.628118272032,5785.70870518655,5446.084530050868
690,160,160000,33,143981,160,4821.182657940127,1352.3104216395163,6121.672099173069,-193.4648914039135,1.9125705,0.02,0.009428977966308594,0.31971192359924316,0.004804399,0.011167927,4936.015707278681,4821.182657940127,5785.70870518655,5446.084530050868
691,160,160000,20,149426,160,5006.374951010663,1202.6642427967622,5956.515582621098,71.91646873950958,1.9799261,0.02,0.011403322219848633,0.3302936553955078,0.004770683,0.010172542,4943.05163165188,5006.374951010663,5785.70870518655,5446.084530050868
692,160,160000,25,146383,160,4907.532237301767,1328.7027733972157,5980.177856147289,-180.62119925022125,1.941591,0.02,0.009943723678588867,0.32917141914367676,0.0052284743,0.008830044,4939.499692216868,4907.532237301767,5785.70870518655,5446.084530050868
693,160,160000,15,152015,160,5126.273068592418,1030.161314097947,6097.303392082453,781.392351090908,2.2850075,0.02,0.010165929794311523,0.3410451412200928,0.0054288777,0.007288385,4958.177029854423,5126.273068592418,5785.70870518655,5446.084530050868
694,160,160000,34,140755,160,4698.503406883031,1580.3400707786848,6010.853940010071,-199.75351816415787,1.9399444,0.02,0.009554147720336914,0.3191661834716797,0.0052413964,0.01004996,4932.209667557284,4698.503406883031,5785.70870518655,5446.084530050868
695,160,160000,22,147124,160,4949.531116034928,1335.3578282116343,6012.096304833889,-192.99154816567898,2.5619812,0.02,0.009636163711547852,0.3275411128997803,0.0054833656,0.0065196604,4933.941812405049,4949.531116034928,5785.70870518655,5446.084530050868
696,160,160000,30,144791,160,4854.461547904182,1385.9897807003067,5952.398817181587,-195.60349467396736,1.7254715,0.02,0.00979924201965332,0.3248324394226074,0.005620566,0.0069386903,4925.993785954963,4854.461547904182,5785.70870518655,5446.084530050868
697,160,160000,15,152110,160,5148.165964207891,1041.7514615481384,6131.207697838545,-177.89677068591118,1.807722,0.02,0.010220766067504883,0.34208011627197266,0.005571229,0.008123681,4948.211003780256,5148.165964207891,5785.70870518655,5446.084530050868
698,160,160000,24,145282,160,4875.8725444725715,1445.569243346054,6018.099919855595,-194.96834579110146,1.1079886,0.02,0.009649038314819336,0.3285653591156006,0.005438586,0.0019259844,4940.977157849487,4875.8725444725715,5785.70870518655,5446.084530050868
699,160,160000,32,142692,160,4800.09774539657,1480.4605875142308,6179.555614113808,-178.53479892015457,2.1566114,0.02,0.009418725967407227,0.31693363189697266,0.0048613874,0.010248585,4926.889216604196,4800.09774539657,5785.70870518655,5446.084530050868
700,160,160000,22,148344,160,4989.3949524673635,1281.7762836770085,6011.953645765781,-200.39256501197815,2.2458591,0.02,0.009600162506103516,0.3293123245239258,0.00556962,0.007519802,4933.139790190513,4989.3949524673635,5880.785041601442,5473.253312022779
701,160,160000,28,145766,160,4889.96646224605,1367.3135105155307,6049.55835416913,-196.1074279844761,1.7390032,0.02,0.009599447250366211,0.3226454257965088,0.005140954,0.011451915,4928.822457396067,4889.96646224605,5880.785041601442,5473.253312022779
702,160,160000,22,148071,160,4980.827670346293,1307.43584385785,6000.551670655608,-199.46784292161465,2.3288972,0.02,0.009563922882080078,0.3276810646057129,0.0054560406,0.007110432,4934.0229786910895,4980.827670346293,5880.785041601442,5473.253312022779
703,160,160000,22,148578,160,5003.073500393611,1251.1956620240728,6071.9450111836195,-169.72155359387398,1.5451055,0.02,0.009629249572753906,0.33102965354919434,0.0054026493,0.008524157,4940.9280308613415,5003.073500393611,5880.785041601442,5473.253312022779
704,160,160000,23,147565,160,4968.471663922258,1300.1515507358274,6045.933939754963,-101.21519592404366,2.0609446,0.02,0.009739875793457031,0.3294975757598877,0.004916327,0.0057921223,4943.682394167433,4968.471663922258,5880.785041601442,5473.253312022779
705,160,160000,21,149407,160,5040.401512112282,1207.0834427507793,6048.702575683594,-200.51356029510498,2.3771405,0.02,0.009521722793579102,0.3343210220336914,0.0055858833,0.009036802,4953.354305961918,5040.401512112282,5880.785041601442,5473.253312022779
706,160,160000,15,152490,160,5160.290328734275,999.8220882260425,6053.980702847242,-193.090312063694,2.1300333,0.02,0.00992727279663086,0.33927464485168457,0.004749618,0.006403193,4974.047908239153,5160.290328734275,5880.785041601442,5473.253312022779
707,160,160000,16,151405,160,5105.910864974465,1106.7697809734543,6063.951752722263,353.15796245634556,1.9445881,0.02,0.009783029556274414,0.33583521842956543,0.005322439,0.0050521977,4987.234203912684,5105.910864974465,5880.785041601442,5473.253312022779
708,160,160000,19,148702,160,5027.637584017031,1285.531341862267,6001.645419344306,-200.00996300578117,2.2433646,0.02,0.009687185287475586,0.33022379875183105,0.00483744,0.007854752,4991.274541923119,5027.637584017031,5880.785041601442,5473.253312022779
709,160,160000,19,149144,160,5040.603010652028,1275.65047869445,6059.985234633088,-199.87327839434147,2.137403,0.02,0.00985574722290039,0.33123779296875,0.004801316,0.0060354955,4996.20738879601,5040.603010652028,5880.785041601442,5473.253312022779
710,160,160000,24,144356,160,4868.992906717304,1517.4090718549976,6060.30778452754,-200.05456045269966,2.2354593,0.02,0.009402751922607422,0.32294344902038574,0.0053277756,0.007766176,4983.485940588139,4868.992906717304,5880.785041601442,5473.253312022779
711,160,160000,24,148819,160,4984.298911784868,1239.1033192282919,5991.842022061348,28.127274245023727,2.0560462,0.02,0.009618520736694336,0.3325631618499756,0.0049342145,0.00856545,4983.567237707813,4984.298911784868,5880.785041601442,5473.253312022779
712,160,160000,27,144040,160,4841.5124922828745,1460.4842719470182,6004.323418527842,-197.09335295856,1.6541339,0.02,0.009550333023071289,0.3240833282470703,0.0053349826,0.0028990116,4969.361763165319,4841.5124922828745,5880.785041601442,5473.253312022779
713,160,160000,24,148769,160,5006.776813928969,1184.9838205977935,6053.714390128851,-199.2728832066059,1.877884,0.02,0.00972890853881836,0.3283264636993408,0.0047874465,0.011162337,4973.103268241684,5006.776813928969,5880.785041601442,5473.253312022779
714,160,160000,22,149824,160,5049.502361153066,1095.692831887946,6044.561004310846,-199.50484970211983,1.9805261,0.02,0.009641647338867188,0.33010268211364746,0.00481639,0.008163605,4980.743177532822,5049.502361153066,5880.785041601442,5473.253312022779
715,160,160000,22,147463,160,4979.799190667458,1344.09928988197,6013.97272375226,-197.3346618115902,2.0687692,0.02,0.009486198425292969,0.32668161392211914,0.00507699,0.011187883,4980.6487788462855,4979.799190667458,5880.785041601442,5473.253312022779
716,160,160000,31,144432,160,4848.273754015099,1381.4088597253917,6110.070291310549,-195.3392654955387,1.9153038,0.02,0.009402036666870117,0.3188607692718506,0.0049517313,0.011072028,4967.411276363167,4848.273754015099,5880.785041601442,5473.253312022779
717,160,160000,19,150739,160,5085.223493003845,1109.9400088910895,5984.128465920687,-157.96547693014145,2.0529478,0.02,0.010065555572509766,0.3321387767791748,0.004962987,0.008924719,4979.192498027235,5085.223493003845,5880.785041601442,5473.253312022779
718,160,160000,21,149601,160,5052.593120274879,1120.4435401834921,5992.279967278242,622.9437071979046,1.8746295,0.02,0.00979757308959961,0.3289923667907715,0.0053402227,0.0077041015,4986.532560252,5052.593120274879,5880.785041601442,5473.253312022779
719,160,160000,15,151917,160,5136.668660117034,1060.290585557471,6179.683756753802,-0.7666447460651398,1.9277447,0.02,0.009907245635986328,0.33814263343811035,0.005174628,0.011039808,5001.546170238504,5136.668660117034,5880.785041601442,5473.253312022779
720,160,160000,22,148639,160,5014.80043337103,1197.4629460052465,6098.255326002836,-196.80197402834892,1.8396306,0.02,0.00980687141418457,0.3299124240875244,0.0053087473,0.013611829,5002.871596551757,5014.80043337103,5880.785041601442,5473.253312022779
721,160,160000,22,149996,160,5062.260466844216,1127.6709256048741,6025.513559490442,348.6706353574991,1.6951679,0.02,0.00972747802734375,0.33156347274780273,0.0054602153,0.0030804574,5008.810483581003,5062.260466844216,5880.785041601442,5473.253312022779
722,160,160000,27,149242,160,5028.989482075907,1114.4104505744115,6023.084132373333,-184.6761218905449,2.4428732,0.02,0.009805440902709961,0.33292174339294434,0.00507465,0.00648403,5010.828383430493,5028.989482075907,5880.785041601442,5473.253312022779
723,160,160000,22,147606,160,4986.6457140676675,1327.8830904406038,6033.156944036484,-193.4097206890583,2.3020732,0.02,0.00957179069519043,0.32855844497680664,0.0049617356,0.00819475,5008.410116494211,4986.6457140676675,5880.785041601442,5473.253312022779
724,160,160000,28,144983,160,4901.554431071132,1428.5819230675897,6085.080005526543,-198.4703784584999,2.2533066,0.02,0.009591102600097656,0.3230268955230713,0.005534099,0.005606411,4997.724547951904,4901.554431071132,5880.785041601442,5473.253312022779
725,160,160000,21,149136,160,5039.007675529271,1188.668789088942,6055.225248679519,-64.32051457464695,2.1437166,0.02,0.009778976440429688,0.33141446113586426,0.0047418755,0.0062090494,5001.852860709641,5039.007675529271,5880.785041601442,5473.253312022779
726,160,160000,23,148050,160,5008.50797003666,1275.593678095785,6028.681926995516,158.07313844561577,1.4454014,0.02,0.010002374649047852,0.32660603523254395,0.004904219,0.023564233,5002.5183716423435,5008.50797003666,5880.785041601442,5473.253312022779
727,160,160000,30,143832,160,4844.412642244529,1438.2137608338412,6116.803326398134,-110.96439683437347,1.5799897,0.02,0.009505271911621094,0.31931209564208984,0.0050643953,0.004294282,4986.707798702562,4844.412642244529,5880.785041601442,5473.253312022779
728,160,160000,30,147539,160,4970.279445564001,1212.6860988279604,6150.190790310502,40.3426678776741,1.8678707,0.02,0.009622573852539062,0.328702449798584,0.00517359,0.010065269,4985.064963388706,4970.279445564001,5880.785041601442,5473.253312022779
729,160,160000,20,151074,160,5098.203961523157,1073.2430916747635,6062.4984013438225,530.2782083749771,1.7904717,0.02,0.010169506072998047,0.33605456352233887,0.005318989,0.012156203,4996.3788632021515,5098.203961523157,5880.785041601442,5473.253312022779
730,160,160000,22,149983,160,5063.105710162502,1187.0005913900372,6130.859690904617,-101.99048733711243,1.739239,0.02,0.008315563201904297,0.33173656463623047,0.0048774285,0.006945029,5003.051547898186,5063.105710162502,5880.785041601442,5473.253312022779
731,160,160000,28,145016,160,4889.722039935924,1431.4959185384268,6062.762249007821,-198.82979437708855,1.9815197,0.02,0.010158538818359375,0.3284921646118164,0.0048175235,0.011265416,4991.71859710196,4889.722039935924,5880.785041601442,5473.253312022779
732,160,160000,28,145732,160,4909.983507603034,1341.1827742351657,6067.26203623414,-200.88975298404694,2.0949275,0.02,0.009517192840576172,0.3230748176574707,0.0052136756,0.009646237,4983.545088152067,4909.983507603034,5880.785041601442,5473.253312022779
733,160,160000,26,146528,160,4938.964816903882,1333.5029866241882,6025.241067185998,-199.8275447189808,2.1687431,0.02,0.009502649307250977,0.32588982582092285,0.005587182,0.008507654,4979.087061027249,4938.964816903882,5880.785041601442,5473.253312022779
734,160,160000,30,146457,160,4931.659034882299,1275.6278843029186,6085.765266299248,-178.74677205085754,1.5680918,0.02,0.009464025497436523,0.3254222869873047,0.0053638266,0.0010932311,4974.344258412753,4931.659034882299,5880.785041601442,5473.253312022779
735,160,160000,18,152596,160,5157.798909208924,1006.0379473679069,6053.749782755971,-195.9054121375084,2.0007632,0.02,0.009871244430541992,0.33634281158447266,0.005417583,0.0072346013,4992.689723492371,5157.798909208924,5880.785041601442,5473.253312022779
736,160,160000,31,144365,160,4857.19566660719,1402.9879859084065,6042.937836319208,-162.0833379626274,2.335,0.02,0.009411811828613281,0.3234105110168457,0.005495148,0.0076199453,4979.140317803853,4857.19566660719,5880.785041601442,5473.253312022779
737,160,160000,19,150489,160,5098.201712629944,1140.9807447406065,6084.630113571882,-91.3944043815136,2.3815145,0.02,0.009673595428466797,0.3309361934661865,0.0064341896,0.0071428325,4991.046457286462,5098.201712629944,5880.785041601442,5473.253312022779
738,160,160000,29,143983,160,4858.490062106214,1418.5945988484204,6063.647343039513,-195.81166324019432,2.3019638,0.02,0.009414911270141602,0.3198847770690918,0.0052848645,0.008466795,4977.790817768438,4858.490062106214,5880.785041601442,5473.253312022779
739,160,160000,33,143340,160,4816.158198820241,1430.2338729746389,6070.354231894016,-199.2907886505127,2.0710242,0.02,0.00935220718383789,0.3174872398376465,0.005110117,0.008354515,4961.627555873618,4816.158198820241,5880.785041601442,5473.253312022779
740,160,160000,28,144977,160,4894.281356290541,1418.9621250395903,5997.972885847092,-193.74337911605835,1.9986981,0.02,0.009530782699584961,0.3218703269958496,0.005092096,0.0077388417,4954.89293591531,4894.281356290541,5880.785041601442,5473.253312022779
741,160,160000,28,142433,160,4788.088467805739,1566.7272250298652,6147.579438239336,-173.77632860839367,1.9659252,0.02,0.009317636489868164,0.31914448738098145,0.005304484,0.01213407,4938.212489104353,4788.088467805739,5880.785041601442,5473.253312022779
742,160,160000,24,150167,160,5053.290257409867,1018.5789875249934,6014.414282619953,-195.62811854481697,1.7664502,0.02,0.00972437858581543,0.3355288505554199,0.0048120245,0.007885842,4949.720265934904,5053.290257409867,5880.785041601442,5473.253312022779
743,160,160000,29,141449,160,4751.645317356381,1608.1817868119704,6166.744626611471,-174.0694039463997,2.1092875,0.02,0.009443044662475586,0.3173816204071045,0.004992756,0.009481428,4929.912771077052,4751.645317356381,5880.785041601442,5473.253312022779
744,160,160000,26,146225,160,4933.142840715218,1355.9542097119283,6104.024834439158,-184.89791177213192,2.1776721,0.02,0.009660482406616211,0.32615113258361816,0.0058260746,0.007625846,4930.235778040868,4933.142840715218,5880.785041601442,5473.253312022779
745,160,160000,22,147831,160,4986.5313489766795,1275.8394836706714,6066.646888077259,-3.0026476085186005,1.8318963,0.02,0.009603023529052734,0.3274726867675781,0.0050334004,0.009422842,4935.865335134449,4986.5313489766795,5880.785041601442,5473.253312022779
746,160,160000,26,146038,160,4930.711872162018,1389.147494898014,6153.564108490944,-192.8576600253582,2.2930436,0.02,0.010164260864257812,0.3294413089752197,0.004925674,0.0071654413,4935.349988837206,4930.711872162018,5880.785041601442,5473.253312022779
747,160,160000,29,145125,160,4890.951468945015,1331.5718968133174,6115.141402900219,-137.40799468755722,1.8095063,0.02,0.009601593017578125,0.32405710220336914,0.0051228586,0.006134795,4930.910136847987,4890.951468945015,5880.785041601442,5473.253312022779
748,160,160000,31,145976,160,4940.48528460674,1291.5924813164147,6105.311518758535,-145.32833030819893,2.4908068,0.02,0.009475469589233398,0.32466983795166016,0.0055535454,0.008214168,4931.867651623862,4940.48528460674,5880.785041601442,5473.253312022779
749,160,160000,31,143985,160,4843.878231633827,1413.8896197377114,6065.405760139227,-198.79032123088837,2.0700963,0.02,0.009382963180541992,0.31946277618408203,0.0049838163,0.007953968,4923.0687096248585,4843.878231633827,5880.785041601442,5473.253312022779
750,160,160000,33,141381,160,4762.118757056538,1530.7859925910495,6170.04971319437,-198.50142911076546,2.4114974,0.02,0.009283781051635742,0.3173239231109619,0.0058526034,0.0075231604,4906.973714368027,4762.118757056538,5896.915836208812,5498.174636974898
751,160,160000,26,147390,160,4981.015245831664,1347.3518491740879,6170.664835751057,-200.24059814214706,2.263787,0.02,0.009476423263549805,0.326737642288208,0.005049991,0.008130385,4914.377867514391,4981.015245831664,5896.915836208812,5498.174636974898
752,160,160000,18,151511,160,5124.979357837979,1041.6828122625295,6240.191451698542,274.9964967370033,2.0487692,0.02,0.00987553596496582,0.3363771438598633,0.0052501773,0.0050410368,4935.43801654675,5124.979357837979,5896.915836208812,5498.174636974898
753,160,160000,30,144540,160,4858.28786158925,1344.818929591361,6054.36479729414,-196.22245064377785,1.5961586,0.02,0.009480953216552734,0.32222938537597656,0.004767662,0.009749623,4927.723001051,4858.28786158925,5896.915836208812,5498.174636974898
754,160,160000,40,138932,160,4646.328487187997,1555.914493831577,6013.368737012148,-188.8644648194313,2.044134,0.02,0.009241104125976562,0.31204771995544434,0.005523505,0.010189446,4899.5835496647,4646.328487187997,5896.915836208812,5498.174636974898
755,160,160000,21,150356,160,5086.315833583661,1094.6769385495472,6090.318191677332,577.951997756958,2.2862408,0.02,0.009675979614257812,0.332348108291626,0.005314965,0.0065174624,4918.256778056596,5086.315833583661,5896.915836208812,5498.174636974898
756,160,160000,27,143083,160,4827.127357174084,1530.1251158344571,6130.822047024965,-199.1838977187872,2.0991778,0.02,0.009444713592529297,0.3207895755767822,0.00543361,0.009801805,4909.143835968345,4827.127357174084,5896.915836208812,5498.174636974898
757,160,160000,26,147296,160,4965.623338069301,1278.9551666107884,6021.473986417055,-68.45756223797798,1.7823535,0.02,0.009619951248168945,0.32947707176208496,0.0051557114,0.0096696615,4914.791786178441,4965.623338069301,5896.915836208812,5498.174636974898
758,160,160000,29,145101,160,4886.170693215169,1407.3433681672318,6113.010903775692,-202.4318671375513,1.6253551,0.02,0.009487628936767578,0.3237583637237549,0.0052795885,0.013472853,4911.929676882114,4886.170693215169,5896.915836208812,5498.174636974898
759,160,160000,22,146652,160,4935.023615415581,1392.774900210796,6174.005938977003,-196.22320449352264,2.1751244,0.02,0.009609460830688477,0.3286266326904297,0.0055220583,0.008892085,4914.239070735462,4935.023615415581,5896.915836208812,5498.174636974898
760,160,160000,21,150107,160,5057.549251727946,1117.2145802431749,6038.410835713148,-189.8203979730606,1.7554291,0.02,0.009618997573852539,0.3348572254180908,0.005145746,-0.0004983917,4928.570088834711,5057.549251727946,5896.915836208812,5498.174636974898
761,160,160000,21,148654,160,5020.508669778797,1236.7419110312305,6060.671216011047,-186.44863566756248,2.3606746,0.02,0.009634971618652344,0.3316488265991211,0.0053678835,0.007890213,4937.76394692912,5020.508669778797,5896.915836208812,5498.174636974898
762,160,160000,24,148438,160,4998.687087864708,1199.027273708831,6067.864538997412,339.7156890630722,2.2824109,0.02,0.00969386100769043,0.32840681076049805,0.0048359632,0.008371569,4943.856261022679,4998.687087864708,5896.915836208812,5498.174636974898
763,160,160000,21,147627,160,4981.595973750576,1341.9351248804014,6052.959742963314,-146.02149704098701,2.058871,0.02,0.00969839096069336,0.3278656005859375,0.004616024,0.0053987186,4947.630232295469,4981.595973750576,5896.915836208812,5498.174636974898
764,160,160000,31,144007,160,4833.409359974927,1363.8042460283307,6048.953762546182,-200.28755429387093,2.2654517,0.02,0.009380578994750977,0.3226277828216553,0.0052447864,0.008263049,4936.208145063415,4833.409359974927,5896.915836208812,5498.174636974898
765,160,160000,24,148853,160,5022.835228905547,1173.2181281432686,6061.11101731658,183.8351647555828,2.0180957,0.02,0.009543180465698242,0.32988834381103516,0.004770336,0.005802173,4944.870853447629,5022.835228905547,5896.915836208812,5498.174636974898
766,160,160000,22,149702,160,5060.027597657684,1117.7205942116564,6164.785506129265,711.7971499562263,2.3227918,0.02,0.009738922119140625,0.3319549560546875,0.0052237716,0.008826403,4956.386527868634,5060.027597657684,5896.915836208812,5498.174636974898
767,160,160000,23,149453,160,5049.0133758760985,1180.2536033002734,6122.886741623282,-193.8493354320526,2.0847654,0.02,0.009688377380371094,0.3316679000854492,0.005168489,0.0095446985,4965.649212669381,5049.0133758760985,5896.915836208812,5498.174636974898
768,160,160000,17,150736,160,5099.5482667211445,1151.9490356055355,6101.6257492005825,-199.59429425001144,1.5562973,0.02,0.009744644165039062,0.3359251022338867,0.0050189532,0.013369001,4979.039118074557,5099.5482667211445,5896.915836208812,5498.174636974898
769,160,160000,27,143859,160,4858.826184715796,1518.4127601793841,6056.827883094549,-196.2105107307434,1.4183762,0.02,0.009366512298583984,0.32163238525390625,0.0053426935,0.00055686757,4967.017824738682,4858.826184715796,5896.915836208812,5498.174636974898
770,160,160000,20,150415,160,5075.845960500277,1110.6477251141928,6088.3848069012165,278.38431154191494,2.1363328,0.02,0.00966644287109375,0.3350374698638916,0.005429187,0.007589508,4977.900638314842,5075.845960500277,5896.915836208812,5498.174636974898
771,160,160000,25,148393,160,4990.408399747405,1181.796062272514,6029.822087183595,-168.70450647175312,1.9315951,0.02,0.0096435546875,0.33214902877807617,0.0055860304,0.007806044,4979.151414458098,4990.408399747405,5896.915836208812,5498.174636974898
772,160,160000,18,149608,160,5064.306570653338,1215.8720778684585,6241.105399549007,-196.34842351078987,2.1717875,0.02,0.009678840637207031,0.33002161979675293,0.0046852366,0.00890775,4987.666930077622,5064.306570653338,5896.915836208812,5498.174636974898
773,160,160000,22,149706,160,5063.220518117026,1207.3023757282238,6111.118821874261,-196.15003955364227,1.8031176,0.02,0.010075807571411133,0.33139586448669434,0.005404181,0.0029831342,4995.222288881562,5063.220518117026,5896.915836208812,5498.174636974898
